year2,ifsize,fage4,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1990,j) 2500 to 4999,b) 1,15,67,17377,23340,1,1.4,6,8.6,647,,,,2.8,12572,,12554,,53.9,-11925,-51.1,5.6,1,,,
1990,j) 2500 to 4999,c) 2,22,670,,,76,11.4,73,10.9,,4117,,,,,,,,,,,,1,,,
1990,j) 2500 to 4999,d) 3,63,100,177374,175451,3,3,4,4,8308,65,8243,0,4.7,4461,,1371,,2.5,3847,2.2,5,1,1,1,
1990,j) 2500 to 4999,e) 4,12,38,13837,15393,0,0,4,10,694,0,694,0,4.5,3805,,3639,,24.7,-3111,-20.2,9,1,,,
1990,j) 2500 to 4999,f) 5,21,163,49381,46213,95,76.3,18,14.5,12102,,,,26.2,5765,1128,4637,2.4,12.5,6337,13.7,25,1,,,
1990,j) 2500 to 4999,g) 6 to 10,102,3577,251379,252207,611,18.2,167,5,44762,16610,28152,6.6,17.7,46417,7038,39379,2.8,18.4,-1655,-0.7,35.4,1,1,1,
1990,j) 2500 to 4999,h) 11 to 15,93,4803,240869,240006,369,7.7,317,6.6,38477,9284,29193,3.9,16,36750,8635,28115,3.6,15.3,1727,0.7,30.6,0,,,
1990,j) 2500 to 4999,l) Left Censored,1304,76203,3923729,3915545,6970,9.3,4599,6.2,487895,147911,339984,3.8,12.5,471527,134118,337409,3.4,12,16368,0.5,24,0,4,39,14096
1990,k) 5000 to 9999,b) 1,9,375,6960,6980,58,16.7,7,2,1392,,,,19.9,1432,,1001,,20.5,-40,-0.6,39.8,1,,,
1990,k) 5000 to 9999,c) 2,9,587,,,118,22,58,10.8,,,,,,,,,,,,,,1,,,
1990,k) 5000 to 9999,d) 3,19,48,102268,94056,4,8.3,4,8.3,16843,,,,17.9,419,,58,,0.4,16424,17.5,0.8,1,,,
1990,k) 5000 to 9999,e) 4,4,261,,19722,18,6.9,15,5.8,1069,,,,5.4,8940,,2978,,45.3,-7871,-39.9,10.8,1,,,
1990,k) 5000 to 9999,f) 5,13,936,,,76,8.3,34,3.7,,,,,,,,,,,,,,1,,,
1990,k) 5000 to 9999,g) 6 to 10,63,2790,258641,262633,222,7.7,411,14.3,36660,11042,25618,4.2,14,44643,20147,24496,7.7,17,-7983,-3,28,1,2,2,
1990,k) 5000 to 9999,h) 11 to 15,44,3604,154611,152522,310,8.8,198,5.6,22757,11854,10903,7.8,14.9,18578,6506,12072,4.3,12.2,4179,2.7,24.4,0,,,
1990,k) 5000 to 9999,l) Left Censored,774,80037,4341045,4321044,5923,7.5,4925,6.2,524906,149855,375051,3.5,12.1,484905,104433,380472,2.4,11.2,40001,0.9,22.4,0,,,
1990,l) 10000+,a) 0,1,35,,,35,200,0,0,,,,,,,,,,,,,,1,,,
1990,l) 10000+,b) 1,17,29,907,956,3,9.1,11,33.3,175,,,,18.3,272,215,57,22.5,28.5,-97,-10.2,36.6,1,,,
1990,l) 10000+,c) 2,18,198,41823,39686,3,1.6,6,3.1,4722,,,,11.9,448,102,346,0.3,1.1,4274,10.8,2.2,1,,,
1990,l) 10000+,d) 3,23,95,62647,61959,3,3.1,7,7.3,1739,,,,2.8,363,152,211,0.2,0.6,1376,2.2,1.2,1,,,
1990,l) 10000+,e) 4,19,152,,28950,7,4.6,8,5.2,332,,,,1.1,32567,694,31873,2.4,112.5,-32235,-111.4,2.2,1,,,
1990,l) 10000+,f) 5,11,86,,,0,0,3,3.4,,0,,,,,,,,,,,,1,,,
1990,l) 10000+,g) 6 to 10,93,3637,270135,285267,104,2.8,370,9.8,26252,7395,18857,2.6,9.2,56515,36409,20106,12.8,19.8,-30263,-10.6,18.4,1,1,1,
1990,l) 10000+,h) 11 to 15,77,4244,365487,359492,515,12.7,145,3.6,73460,18461,54999,5.1,20.4,61469,21974,39495,6.1,17.1,11991,3.3,34.2,1,1,1,
1990,l) 10000+,l) Left Censored,968,335222,20914716,20848242,28747,8.6,23998,7.2,2508238,770076,1738162,3.7,12,2375290,611575,1763715,2.9,11.4,132948,0.6,22.8,0,,,
1991,a) 1 to 4,a) 0,335832,336087,634136,319641,332954,198.1,0,0,628991,628991,0,196.8,196.8,0,0,0,0,0,628991,196.8,0,0,,,
1991,a) 1 to 4,b) 1,261541,262162,755573,694871,532,0.2,67554,22.6,295808,2590,293218,0.4,42.6,174403,117429,56974,16.9,25.1,121405,17.5,50.2,0,46058,46061,82314
1991,a) 1 to 4,c) 2,199259,199609,511358,501135,6860,3.1,42840,19.6,148705,12367,136338,2.5,29.7,128259,80292,47967,16,25.6,20446,4.1,51.2,0,31396,31396,60222
1991,a) 1 to 4,d) 3,166176,166447,418166,415329,6148,3.4,34263,19,110458,10907,99551,2.6,26.6,104783,64571,40212,15.5,25.2,5675,1.4,50.4,0,25588,25595,49292
1991,a) 1 to 4,e) 4,146824,147342,366490,366670,5692,3.6,29785,18.7,90179,9926,80253,2.7,24.6,90538,55725,34813,15.2,24.7,-359,-0.1,49.2,0,22523,22528,43132
1991,a) 1 to 4,f) 5,127540,127947,318154,318232,4771,3.5,23712,17.3,74549,8330,66219,2.6,23.4,74704,44680,30024,14,23.5,-155,-0.1,46.8,0,17840,17848,34493
1991,a) 1 to 4,g) 6 to 10,448891,450448,1122732,1110249,16120,3.4,65116,13.7,243437,28316,215121,2.6,21.9,218471,120962,97509,10.9,19.7,24966,2.2,39.4,0,47651,47683,90967
1991,a) 1 to 4,h) 11 to 15,239660,241132,594428,587633,9273,3.7,31423,12.5,123109,16658,106451,2.8,20.9,109519,57364,52155,9.8,18.6,13590,2.3,37.2,0,22320,22361,41919
1991,a) 1 to 4,l) Left Censored,422611,425047,1082485,1065776,10893,2.5,49860,11.2,209671,19995,189676,1.9,19.7,176252,92607,83645,8.7,16.5,33419,3.2,33,0,38623,38666,72955
1991,b) 5 to 9,a) 0,76719,77243,495763,249412,76767,198.8,0,0,492703,492703,0,197.5,197.5,0,0,0,0,0,492703,197.5,0,0,,,
1991,b) 5 to 9,b) 1,69666,70534,504364,514248,554,0.7,11393,14.9,133872,3209,130663,0.6,26,153639,72996,80643,14.2,29.9,-19767,-3.9,52,0,8831,8831,56883
1991,b) 5 to 9,c) 2,67135,67982,444087,467726,1557,2.2,9636,13.4,89513,9229,80284,2,19.1,136791,62044,74747,13.3,29.2,-47278,-10.1,38.2,0,7857,7857,50895
1991,b) 5 to 9,d) 3,61074,61849,399351,420936,1300,2,8006,12.3,71935,7836,64099,1.9,17.1,115104,51380,63724,12.2,27.3,-43169,-10.2,34.2,0,6584,6587,42689
1991,b) 5 to 9,e) 4,58643,60004,380059,401001,1140,1.8,7049,11.2,61974,6808,55166,1.7,15.5,103858,44536,59322,11.1,25.9,-41884,-10.4,31,0,5566,5568,36158
1991,b) 5 to 9,f) 5,54128,55279,351481,368797,1016,1.8,5903,10.2,54340,6121,48219,1.7,14.7,88972,36822,52150,10,24.1,-34632,-9.4,29.4,0,4569,4572,29677
1991,b) 5 to 9,g) 6 to 10,203508,208195,1320221,1369558,3517,1.6,16263,7.6,182840,21297,161543,1.6,13.4,281514,101714,179800,7.4,20.6,-98674,-7.2,26.8,0,12391,12411,80717
1991,b) 5 to 9,h) 11 to 15,117653,121676,759936,786303,1884,1.5,7730,6.2,93805,10808,82997,1.4,11.9,146539,47147,99392,6,18.6,-52734,-6.7,23.8,0,5427,5444,35435
1991,b) 5 to 9,l) Left Censored,234567,241201,1536005,1578841,2912,1.2,12947,5.3,167640,17075,150565,1.1,10.6,253312,78479,174833,5,16,-85672,-5.4,21.2,0,9559,9636,61969
1991,c) 10 to 19,a) 0,34555,35639,456102,229109,35477,199.1,0,0,453987,453987,0,198.2,198.2,0,0,0,0,0,453987,198.2,0,0,,,
1991,c) 10 to 19,b) 1,31820,33113,449058,464577,808,2.3,4902,13.9,111072,6420,104652,1.4,23.9,142109,64625,77484,13.9,30.6,-31037,-6.7,47.8,0,3936,3936,52225
1991,c) 10 to 19,c) 2,33948,35537,440749,473871,1065,2.8,4851,13,79276,9922,69354,2.1,16.7,145519,63498,82021,13.4,30.7,-66243,-14,33.4,0,3969,3971,52905
1991,c) 10 to 19,d) 3,32074,33644,415451,443491,917,2.6,3990,11.4,69641,8735,60906,2,15.7,125720,51983,73737,11.7,28.3,-56079,-12.6,31.4,0,3242,3244,43473
1991,c) 10 to 19,e) 4,31687,34342,410030,436361,810,2.3,3666,10.3,59048,7823,51225,1.8,13.5,111710,45345,66365,10.4,25.6,-52662,-12.1,27,0,2760,2771,36663
1991,c) 10 to 19,f) 5,29797,32279,383326,406395,738,2.2,3038,9.1,53686,6745,46941,1.7,13.2,99823,38069,61754,9.4,24.6,-46137,-11.4,26.4,0,2336,2339,31207
1991,c) 10 to 19,g) 6 to 10,116947,127721,1515185,1583535,3057,2.3,8901,6.8,188592,27529,161063,1.7,11.9,325291,106629,218662,6.7,20.5,-136699,-8.6,23.8,0,6270,6286,83209
1991,c) 10 to 19,h) 11 to 15,72734,81817,943526,979201,1915,2.3,4576,5.5,108480,17386,91094,1.8,11.1,179829,51136,128693,5.2,18.4,-71349,-7.3,22.2,0,2837,2871,37783
1991,c) 10 to 19,l) Left Censored,169095,186421,2227170,2295544,4299,2.3,8066,4.3,217885,33305,184580,1.5,9.5,354632,89446,265186,3.9,15.4,-136747,-5.9,19,0,4981,5073,66407
1991,d) 20 to 49,a) 0,16151,17639,474087,238234,17556,199.1,0,0,471706,471706,0,198,198,0,0,0,0,0,471706,198,0,0,,,
1991,d) 20 to 49,b) 1,15210,16864,483307,494026,966,5.5,2396,13.6,132102,15564,116538,3.2,26.7,153539,68049,85490,13.8,31.1,-21437,-4.4,53.4,0,1900,1911,56112
1991,d) 20 to 49,c) 2,17276,19507,487885,531841,985,4.8,2700,13.3,86323,14483,71840,2.7,16.2,174234,74959,99275,14.1,32.8,-87911,-16.6,32.4,0,2162,2198,63939
1991,d) 20 to 49,d) 3,16649,19161,470629,505853,1081,5.5,2243,11.4,76228,13748,62480,2.7,15.1,146675,60125,86550,11.9,29,-70447,-13.9,30.2,0,1712,1752,50339
1991,d) 20 to 49,e) 4,17599,21846,499954,533075,1280,5.7,2246,10.1,74091,14434,59657,2.7,13.9,140333,54011,86322,10.1,26.3,-66242,-12.4,27.8,0,1442,1519,42504
1991,d) 20 to 49,f) 5,16172,19880,455771,485317,1025,5,1908,9.4,63987,12553,51434,2.6,13.2,123078,44169,78909,9.1,25.4,-59091,-12.2,26.4,0,1189,1265,35011
1991,d) 20 to 49,g) 6 to 10,67277,84914,1922986,2017789,4634,5.4,6244,7.3,250074,51786,198288,2.6,12.4,439680,138956,300724,6.9,21.8,-189606,-9.4,24.8,0,3506,3757,105420
1991,d) 20 to 49,h) 11 to 15,44789,62833,1284186,1334483,4163,6.6,3947,6.3,159782,41498,118284,3.1,12,260375,68645,191730,5.1,19.5,-100593,-7.5,24,0,1468,1672,43780
1991,d) 20 to 49,l) Left Censored,127644,168244,3788694,3885512,10388,6.2,8370,5,433701,112419,321282,2.9,11.2,627337,150839,476498,3.9,16.1,-193636,-4.9,22.4,0,3270,3675,100308
1991,e) 50 to 99,a) 0,3793,5067,254150,127977,5041,199,0,0,252346,252346,0,197.2,197.2,0,0,0,0,0,252346,197.2,0,0,,,
1991,e) 50 to 99,b) 1,3709,4689,254005,265524,612,13,647,13.7,66939,18973,47966,7.1,25.2,89977,40561,49416,15.3,33.9,-23038,-8.7,50.4,0,448,456,30664
1991,e) 50 to 99,c) 2,4233,5490,268922,295750,460,8.1,777,13.7,46880,9167,37713,3.1,15.9,100535,43679,56856,14.8,34,-53655,-18.1,31.8,0,542,573,36361
1991,e) 50 to 99,d) 3,4105,5920,261189,281750,544,9.1,630,10.6,42107,10796,31311,3.8,14.9,83229,31984,51245,11.4,29.5,-41122,-14.6,29.8,0,392,411,26932
1991,e) 50 to 99,e) 4,4653,7389,296813,318113,872,11.9,841,11.4,43376,12423,30953,3.9,13.6,85976,34145,51831,10.7,27,-42600,-13.4,27.2,0,376,422,24956
1991,e) 50 to 99,f) 5,4157,6887,266056,283122,767,11.3,590,8.7,37053,10409,26644,3.7,13.1,71184,25483,45701,9,25.1,-34131,-12,26.2,0,279,315,18365
1991,e) 50 to 99,g) 6 to 10,19162,32026,1227785,1292303,3166,10,2569,8.1,161128,48075,113053,3.7,12.5,290164,88993,201171,6.9,22.5,-129036,-10,25,0,894,1099,60609
1991,e) 50 to 99,h) 11 to 15,13539,29273,874770,909370,2829,9.8,2035,7,113612,39219,74393,4.3,12.5,182811,50039,132772,5.5,20.1,-69199,-7.6,25,0,421,621,28475
1991,e) 50 to 99,l) Left Censored,47353,88777,3132082,3224255,8210,9.4,4876,5.6,356186,126094,230092,3.9,11,540532,131014,409518,4.1,16.8,-184346,-5.8,22,0,1160,1501,78799
1991,f) 100 to 249,a) 0,1468,2758,215535,108847,2743,198.9,0,0,213376,213376,0,196,196,0,0,0,0,0,213376,196,0,0,,,
1991,f) 100 to 249,b) 1,1422,2305,202026,212155,440,19.6,298,13.3,62287,25956,36331,12.2,29.4,82545,36563,45982,17.2,38.9,-20258,-9.5,58.8,0,184,195,27364
1991,f) 100 to 249,c) 2,1808,3049,237163,267930,320,10.2,510,16.2,39349,10383,28966,3.9,14.7,100883,43044,57839,16.1,37.7,-61534,-23,29.4,0,239,375,35213
1991,f) 100 to 249,d) 3,1753,3357,240696,258951,378,11.3,347,10.4,39288,11704,27584,4.5,15.2,75798,28891,46907,11.2,29.3,-36510,-14.1,30.4,0,159,190,23268
1991,f) 100 to 249,e) 4,2039,5027,286429,304863,565,11.2,586,11.7,41266,13543,27723,4.4,13.5,78134,31352,46782,10.3,25.6,-36868,-12.1,27,0,144,234,21270
1991,f) 100 to 249,f) 5,1840,4429,252179,266733,560,12.9,377,8.7,40482,15819,24663,5.9,15.2,69589,23385,46204,8.8,26.1,-29107,-10.9,30.4,0,105,119,14937
1991,f) 100 to 249,g) 6 to 10,9039,23103,1260385,1322595,2526,11.1,1742,7.7,173115,56418,116697,4.3,13.1,297534,93626,203908,7.1,22.5,-124419,-9.4,26.2,0,404,508,60914
1991,f) 100 to 249,h) 11 to 15,6908,27411,987382,1019366,2628,9.7,1862,6.9,138448,48480,89968,4.8,13.6,202416,57403,145013,5.6,19.9,-63968,-6.3,27.2,0,194,347,28540
1991,f) 100 to 249,l) Left Censored,27971,94637,4072913,4173763,8726,9.4,5935,6.4,470429,174181,296248,4.2,11.3,672129,176436,495693,4.2,16.1,-201700,-4.8,22.6,0,564,918,84918
1991,g) 250 to 499,a) 0,302,971,102251,51528,968,199.4,0,0,101446,101446,0,196.9,196.9,0,0,0,0,0,101446,196.9,0,0,,,
1991,g) 250 to 499,b) 1,325,1026,99154,102154,310,33.5,105,11.4,36436,23115,13321,22.6,35.7,42435,19232,23203,18.8,41.5,-5999,-5.8,71.4,1,42,63,
1991,g) 250 to 499,c) 2,362,1180,105120,125058,150,12.3,227,18.6,19091,8331,10760,6.7,15.3,58967,33893,25074,27.1,47.2,-39876,-31.9,30.6,1,74,86,
1991,g) 250 to 499,d) 3,396,1450,123614,132061,224,16.2,89,6.4,19864,7434,12430,5.6,15,36758,13901,22857,10.5,27.8,-16894,-12.8,30,0,30,30,9551
1991,g) 250 to 499,e) 4,541,2059,168887,179904,423,20.3,481,23.1,20067,9524,10543,5.3,11.2,42100,17847,24253,9.9,23.4,-22033,-12.2,22.4,0,36,378,11988
1991,g) 250 to 499,f) 5,400,1644,123653,132317,255,16.1,137,8.7,21091,7773,13318,5.9,15.9,38418,13211,25207,10,29,-17327,-13.1,31.8,0,24,24,8256
1991,g) 250 to 499,g) 6 to 10,2166,10506,674176,702613,1227,11.9,914,8.8,104431,39267,65164,5.6,14.9,161305,52456,108849,7.5,23,-56874,-8.1,29.8,0,65,103,21538
1991,g) 250 to 499,h) 11 to 15,1872,14988,600169,610932,1577,10.7,990,6.7,89493,36965,52528,6.1,14.6,111019,30099,80920,4.9,18.2,-21526,-3.6,29.2,0,35,160,11849
1991,g) 250 to 499,l) Left Censored,9188,62308,3013959,3077562,5336,8.7,4067,6.6,338171,111198,226973,3.6,11,465377,120912,344465,3.9,15.1,-127206,-4.1,22,0,117,376,40127
1991,h) 500 to 999,a) 0,63,237,41213,20607,237,200,0,0,41213,41213,0,200,200,0,0,0,0,0,41213,200,0,0,,,
1991,h) 500 to 999,b) 1,98,383,55176,56113,94,26.9,27,7.7,17623,9306,8317,16.6,31.4,19497,2549,16948,4.5,34.7,-1874,-3.3,62.8,1,1,2,
1991,h) 500 to 999,c) 2,104,606,59854,67533,72,12.2,42,7.1,11009,3194,7815,4.7,16.3,26366,8546,17820,12.7,39,-15357,-22.7,32.6,0,10,13,6516
1991,h) 500 to 999,d) 3,155,949,94972,102766,144,15.6,91,9.9,11530,5237,6293,5.1,11.2,27117,11225,15892,10.9,26.4,-15587,-15.2,22.4,0,11,11,8180
1991,h) 500 to 999,e) 4,298,1032,187656,194787,123,12.3,62,6.2,13328,5309,8019,2.7,6.8,27590,13070,14520,6.7,14.2,-14262,-7.4,13.6,0,15,22,10645
1991,h) 500 to 999,f) 5,143,1101,90492,94076,97,8.8,109,9.9,14661,4231,10430,4.5,15.6,21828,7730,14098,8.2,23.2,-7167,-7.6,31.2,1,8,33,
1991,h) 500 to 999,g) 6 to 10,784,6524,477812,496569,811,12.7,553,8.7,70161,31826,38335,6.4,14.1,107675,30885,76790,6.2,21.7,-37514,-7.6,28.2,0,24,136,17120
1991,h) 500 to 999,h) 11 to 15,785,10299,496089,505259,1131,11.3,704,7,74209,28337,45872,5.6,14.7,92548,24943,67605,4.9,18.3,-18339,-3.6,29.4,0,14,32,8618
1991,h) 500 to 999,l) Left Censored,4763,58848,3098253,3153102,4671,7.9,5328,9,340775,114626,226149,3.6,10.8,450472,131342,319130,4.2,14.3,-109697,-3.5,21.6,0,45,504,29296
1991,i) 1000 to 2499,a) 0,16,154,23587,11794,154,200,0,0,23587,23587,0,200,200,0,0,0,0,0,23587,200,0,0,,,
1991,i) 1000 to 2499,b) 1,42,291,41479,40243,217,118.3,2,1.1,13654,9124,4530,22.7,33.9,11182,,11153,,27.8,2472,6.1,55.6,1,,,
1991,i) 1000 to 2499,c) 2,63,768,59080,64209,166,23.6,39,5.5,14854,4631,10223,7.2,23.1,25112,7890,17222,12.3,39.1,-10258,-16,46.2,0,3,3,4765
1991,i) 1000 to 2499,d) 3,109,1089,138155,144132,230,22.9,66,6.6,16583,6805,9778,4.7,11.5,28536,13763,14773,9.5,19.8,-11953,-8.3,23,0,10,10,12690
1991,i) 1000 to 2499,e) 4,222,909,342052,343373,79,8.6,97,10.6,17073,4244,12829,1.2,5,19714,,8366,,5.7,-2641,-0.7,10,1,4,4,4895
1991,i) 1000 to 2499,f) 5,76,942,102676,102198,179,20.2,65,7.3,19395,7313,12082,7.2,19,18438,8612,9826,8.4,18,957,1,36,0,3,3,4503
1991,i) 1000 to 2499,g) 6 to 10,423,6659,533889,549340,902,13.9,567,8.8,72712,27053,45659,4.9,13.2,103614,37952,65662,6.9,18.9,-30902,-5.7,26.4,0,7,25,8920
1991,i) 1000 to 2499,h) 11 to 15,403,9489,522290,533384,939,10,792,8.4,61389,23360,38029,4.4,11.5,83576,19010,64566,3.6,15.7,-22187,-4.2,23,0,4,4,5500
1991,i) 1000 to 2499,l) Left Censored,3414,84818,4809941,4849068,6599,7.8,6775,8,523789,174216,349573,3.6,10.8,602042,164246,437796,3.4,12.4,-78253,-1.6,21.6,0,12,454,15853
1991,j) 2500 to 4999,a) 0,6,11,21490,10745,11,200,0,0,21490,21490,0,200,200,0,0,0,0,0,21490,200,0,0,,,
1991,j) 2500 to 4999,b) 1,12,13,13946,12103,3,25,1,8.3,5023,,,,41.5,1336,,819,,11,3687,30.5,22,1,,,
1991,j) 2500 to 4999,c) 2,17,63,16093,20664,0,0,3,4.7,231,0,231,0,1.1,9372,,3330,,45.4,-9141,-44.3,2.2,1,2,2,
1991,j) 2500 to 4999,d) 3,33,787,60555,61756,140,18.5,80,10.6,4634,1502,3132,2.4,7.5,7036,1333,5703,2.2,11.4,-2402,-3.9,15,0,,,
1991,j) 2500 to 4999,e) 4,65,156,187161,188871,10,6.6,4,2.6,8215,,,,4.3,11634,9651,1983,5.1,6.2,-3419,-1.9,8.6,1,3,3,
1991,j) 2500 to 4999,f) 5,21,258,42000,39345,23,9.1,13,5.2,8110,4828,3282,12.3,20.6,2800,574,2226,1.5,7.1,5310,13.5,14.2,0,1,1,0
1991,j) 2500 to 4999,g) 6 to 10,108,4254,281797,276619,470,11.3,318,7.6,47489,14998,32491,5.4,17.2,37132,11576,25556,4.2,13.4,10357,3.8,26.8,0,,,
1991,j) 2500 to 4999,h) 11 to 15,104,6097,297870,291313,990,17.2,292,5.1,51104,25105,25999,8.6,17.5,37990,11029,26961,3.8,13,13114,4.5,26,0,,,
1991,j) 2500 to 4999,l) Left Censored,1228,69287,3696113,3735698,5547,8,4960,7.2,422098,148172,273926,4,11.3,501270,146574,354696,3.9,13.4,-79172,-2.1,22.6,0,5,28,15305
1991,k) 5000 to 9999,b) 1,16,176,10832,,1,0.6,11,6.1,,,,,,,,,,,,,,1,,,
1991,k) 5000 to 9999,c) 2,10,446,5936,10775,69,16.7,4,1,1134,,,,10.5,10812,,1915,,100.3,-9678,-89.8,21,1,1,1,
1991,k) 5000 to 9999,d) 3,7,980,,,300,35.1,50,5.9,,,,,,,,,,,,,,1,,,
1991,k) 5000 to 9999,e) 4,25,62,,92058,1,1.5,14,20.6,11609,,,,12.6,10012,611,9401,0.7,10.9,1597,1.7,21.8,1,,,
1991,k) 5000 to 9999,f) 5,14,260,15304,15362,3,1.1,8,3,1787,,,,11.6,1903,,1823,,12.4,-116,-0.8,23.2,1,,,
1991,k) 5000 to 9999,g) 6 to 10,58,2327,228811,235328,398,17.7,241,10.7,30548,9549,20999,4.1,13,43581,9002,34579,3.8,18.5,-13033,-5.5,26,0,,,
1991,k) 5000 to 9999,h) 11 to 15,56,5530,207622,209817,446,8,468,8.4,25767,7465,18302,3.6,12.3,30156,10422,19734,5,14.4,-4389,-2.1,24.6,0,,,
1991,k) 5000 to 9999,l) Left Censored,761,78962,4142824,4169964,5400,6.8,6130,7.7,468700,145515,323185,3.5,11.2,522979,167914,355065,4,12.5,-54279,-1.3,22.4,0,,,
1991,l) 10000+,b) 1,14,298,24938,,0,0,5,1.7,,0,,,,,,,,,,,,1,,,
1991,l) 10000+,c) 2,13,26,1385,2404,2,7.4,5,18.5,143,,,,5.9,2181,190,1991,7.9,90.7,-2038,-84.8,11.8,1,,,
1991,l) 10000+,d) 3,14,163,,,11,6.8,11,6.8,,,,,,,,,,,,,,1,,,
1991,l) 10000+,e) 4,15,33,,69013,0,0,7,20,87,0,87,0,0.1,23688,,353,,34.3,-23601,-34.2,0.2,1,1,1,
1991,l) 10000+,f) 5,16,147,19473,28224,2,1.3,7,4.7,1945,,,,6.9,19446,,848,,68.9,-17501,-62,13.8,1,1,1,
1991,l) 10000+,g) 6 to 10,98,3466,290361,292907,401,11.9,213,6.3,36023,19446,16577,6.6,12.3,41115,7729,33386,2.6,14,-5092,-1.7,24.6,0,,,
1991,l) 10000+,h) 11 to 15,97,4638,487434,467820,449,10,166,3.7,82890,20304,62586,4.3,17.7,43662,13266,30396,2.8,9.3,39228,8.4,18.6,0,,,
1991,l) 10000+,l) Left Censored,979,354053,21267013,21381283,34424,9.8,27865,7.9,2563272,964047,1599225,4.5,12,2791811,681679,2110132,3.2,13.1,-228539,-1.1,24,0,,,
1992,a) 1 to 4,a) 0,334272,334459,625060,313418,333297,199.3,0,0,623285,623285,0,198.9,198.9,0,0,0,0,0,623285,198.9,0,0,,,
1992,a) 1 to 4,b) 1,250586,251067,732871,675772,502,0.2,75855,25.9,294394,1917,292477,0.3,43.6,180195,131441,48754,19.5,26.7,114199,16.9,53.4,0,58583,58588,103358
1992,a) 1 to 4,c) 2,203878,204098,528475,513879,9537,4.2,48618,21.5,163042,16863,146179,3.3,31.7,133849,89607,44242,17.4,26,29193,5.7,52,0,38479,38486,71792
1992,a) 1 to 4,d) 3,169279,169466,434527,424217,7898,4.3,35166,19,123214,13676,109538,3.2,29,102594,65491,37103,15.4,24.2,20620,4.8,48.4,0,27789,27813,52522
1992,a) 1 to 4,e) 4,145536,145710,369736,361472,6717,4.3,27231,17.3,99044,11800,87244,3.3,27.4,82516,50665,31851,14,22.8,16528,4.6,45.6,0,21286,21303,40161
1992,a) 1 to 4,f) 5,131414,131752,338261,328664,6134,4.3,23101,16.4,89806,10545,79261,3.2,27.3,70611,42640,27971,13,21.5,19195,5.8,43,0,17678,17737,33303
1992,a) 1 to 4,g) 6 to 10,470487,471686,1193895,1162528,20039,4,65217,13.1,279642,34593,245049,3,24.1,216908,120774,96134,10.4,18.7,62734,5.4,37.4,0,49208,49407,93291
1992,a) 1 to 4,h) 11 to 15,291302,292774,744617,722179,12457,4.1,36368,11.9,168881,22178,146703,3.1,23.4,124005,65901,58104,9.1,17.2,44876,6.2,34.4,0,26469,26665,49165
1992,a) 1 to 4,l) Left Censored,401529,403718,1027387,1008006,11911,2.8,45499,10.8,197545,22142,175403,2.2,19.6,158783,84007,74776,8.3,15.8,38762,3.8,31.6,0,35740,36025,67273
1992,b) 5 to 9,a) 0,74859,75410,482339,241621,75268,199.6,0,0,481436,481436,0,199.3,199.3,0,0,0,0,0,481436,199.3,0,0,,,
1992,b) 5 to 9,b) 1,62937,63624,465262,476071,500,0.7,12761,18.2,126478,2305,124173,0.5,26.6,148096,81723,66373,17.2,31.1,-21618,-4.5,53.2,0,10552,10565,67800
1992,b) 5 to 9,c) 2,64576,65232,442049,457477,1723,2.5,9932,14.3,97603,10215,87388,2.2,21.3,128459,63948,64511,14,28.1,-30856,-6.8,42.6,0,8275,8288,53699
1992,b) 5 to 9,d) 3,59294,59896,399062,413436,1401,2.2,7777,12.3,77042,8180,68862,2,18.6,105790,50007,55783,12.1,25.6,-28748,-7,37.2,0,6449,6474,41932
1992,b) 5 to 9,e) 4,53991,54535,362768,373821,1177,2.1,6288,11,67074,7055,60019,1.9,17.9,89180,40065,49115,10.7,23.9,-22106,-6,35.8,0,5097,5133,33013
1992,b) 5 to 9,f) 5,52097,53105,349340,358649,1196,2.2,5704,10.3,62240,7092,55148,2,17.4,80857,34579,46278,9.6,22.5,-18617,-5.1,34.8,0,4281,4382,27709
1992,b) 5 to 9,g) 6 to 10,204398,208183,1353908,1385232,3838,1.8,16844,7.8,204822,22181,182641,1.6,14.8,267470,101224,166246,7.3,19.3,-62648,-4.5,29.6,0,12187,12489,79350
1992,b) 5 to 9,h) 11 to 15,142001,146183,942381,958332,2665,1.8,9701,6.5,131557,14886,116671,1.6,13.7,163458,54631,108827,5.7,17.1,-31901,-3.4,27.4,0,6251,6502,40644
1992,b) 5 to 9,l) Left Censored,222388,228620,1497254,1515941,3293,1.4,13383,5.7,191675,17181,174494,1.1,12.6,229048,75690,153358,5,15.1,-37373,-2.5,25.2,0,8888,9216,57663
1992,c) 10 to 19,a) 0,32882,34274,433812,217151,34239,199.8,0,0,433323,433323,0,199.5,199.5,0,0,0,0,0,433323,199.5,0,0,,,
1992,c) 10 to 19,b) 1,28725,30234,414775,430298,1089,3.3,5732,17.5,105103,7270,97833,1.7,24.4,136149,74879,61270,17.4,31.6,-31046,-7.2,48.8,0,4782,4784,63566
